image,level1,level2,language,ocr_text
images/train/508.jpg,troll,person,malayalam,പരാതിയയലയി ഫേയവരോട്‌ പ്രിയങ്ക ഗാന്ധി തനിക്ക്‌ വന്ന മെസ്നേജിന്റെ സ്ക്രീന്‍ഷോട്ട്‌ എടുത്തുയര്‍ത്തി കാണിച്ചു...
images/train/510.jpg,troll,person,malayalam,
images/train/512.jpg,troll,person,malayalam,
images/train/513.jpg,troll,person,malayalam,"പാ ല്‌ ' 1 പം, 81014 1/5"
images/train/514.jpg,troll,person,malayalam,ൽ നികാത്തലൈം ലം ആര നി സംസ്ഥാന ല്രി രാഹുല്‍ ാമത്തി പുറത്താക്കി നം. [റ
images/train/515.jpg,troll,person,malayalam,7 12110448
images/train/516.jpg,troll,person,malayalam,ഹില്‍ പം അംയനത്തമു നടപടി വേണ്‌ ടെ മ | ] യു
images/train/517.jpg,troll,person,malayalam,
images/train/518.jpg,troll,person,malayalam,രാഹുലിനെ മാറ്റ ട യാര്‍ ജോടികള്‍ യൂത്ത്‌കോണ്‍ഗ്രസ്‌സംസ്ഥാന അധ്യക്ഷസ്ഥാനത്ത്‌ ന്ന ന്യും 5:00 ജന സെക്രട്ടറിദിഫദാസ്രുന്‍ഷിക്ക്‌രാത്രം ലഭിച്ചത്‌ പരാതികള്‍ ഭര ആറോളം സ്ത്രീകള്‍ പരാതി നല്‍കിയ രാഹുല്‍ ഒരു പാവം ആണേ എല്ലാം സരിതമാര്‍ ആണേ അവസാനം കരഞ്ഞു കൊണ്ടിരുന്ന കോണ്‍ഗ്രെസ്ത്ുകാര്‍ എല്ലാം കൂടി കാട്ടു കോഴിയെ പിടിച്ചു പുറത്താക്കാന്‍ പോവുന്നു
images/train/519.jpg,troll,person,malayalam,യുത്ത കോണ്‍ഗ്രസ്‌ സംസ്ഥാന അദ്ധ്യക്ഷ സ്ഥാനത്ത്‌ നിന്ന്‌ രാഹുല്‍ ട്‌ മാങ്കൂട്ടത്തിലിനെ പ്ല മാറ്റിയേക്കും ലി ഇടപെട്ട്‌ എഐസിസി ലി ജ്യാേിഭ.ാന ൫൭൫൭൫൧൫൦
images/train/520.jpg,troll,person,malayalam,പാ “രാഹുല്‍ മാങ്കൂട്ടത്തില്‍ ളി ഞെട്ടിപ്പിക്കടുന്ന വെളിപ്പെടുത്തലുമായി മറൊരു യാവതി
images/train/522.jpg,troll,person,malayalam,
images/train/523.jpg,troll,party,malayalam,
images/train/524.jpg,troll,person,malayalam,യ ചടം ഒരു 14൭൭ പാ തില്‍ പെടുന്ന സിനിമയായിരിക്കും തന്നെ രത
images/train/526.jpg,troll,person,malayalam,
images/train/527.jpg,troll,person,malayalam,
images/train/528.jpg,troll,person,malayalam,"കാണ്മാനിലു ൂ രാഹുല്‍ (35) മകനെ തിരികെ വരിക! ഫണ്ട്‌ മുക്കി, കോഴി തോല്‍വി എന്നിവ വിളിക്കാതെ നോക്കുമെന്ന്‌ ഉറപ്പ്‌ നല്‍കുന്നു യൂത്ത്‌ കോണ്‍ഗ്രസ്‌ കൊങ്ങിപുരം"
images/train/529.jpg,troll,party,malayalam,
images/train/530.jpg,troll,intersection,malayalam,നാറും റിയും ദെന്നമൃപോകമലെ 0.00 007550 ഇ.
images/train/531.jpg,troll,person,malayalam,
images/train/532.jpg,troll,person,malayalam,കോഴി ഉന്ന്‌ കൂവി രാത്രി ആവാറായി കോഴി കൂട്ടില്‍ കയറി
images/train/533.jpg,troll,party,malayalam,ഭാവിയിലെ [൦00 ഓഫീസ്‌
images/train/534.jpg,troll,person,malayalam,രാഹുലിന്റെ ധാര്‍മികത ഭട കാല്യാണവക്താനം ഭ നിര്‍ബന്ധിത അബോഷന്‍ ഭ ദറേപ്പ്‌ ചെയ്യാനുള്ള പ്രേരണ ട വ്യാജഐഡികാര്‍ഡ്‌ നിര്‍മാണം ട ഫണ്ട്‌ ശേഖരിച്ചു മുക്കല്‍
images/train/535.jpg,troll,intersection,malayalam,1625 ംണ്ണ്‍ 'വി കെ നവാസ്‌ ഒന്നാന്തരം ലിഗിയവാദി ടി വലിയ വര്‍ഗീയവാദ
images/train/536.jpg,troll,person,malayalam,111060 ലു
images/train/537.jpg,troll,person,malayalam,കാണ്മാനില്ല കാര്‍ വാങ്ങുമ്പോള്‍ പോണ്ടിച്ചേരിക്കാരന്‍ വോട്ട്‌ ചെയ്യാന്‍ തൃശുരുക്കാരന്‍ താമസിക്കാന്‍ തിരുവനന്തപുരത്തുക്കാരന്‌ ശെരിക്കും കൊല്ലത്തുക്കാരാന്‍
images/train/538.jpg,troll,person,malayalam,പ്രതാപ൯ ബിജെപി യിഃലക്കോ? ഉത്ത കഷി ഇറക്കിയത്‌ പുള്ളിയുടെ പുരയിടത്തിലാണെന്ന്‌ ആദരാപിച്ചാണ്‌ പടിയിറക്കം തലൈവരേ.....
images/train/539.jpg,troll,intersection,malayalam,ന! ഒരു കോഴി ഫാം തന്നെ സ്വന്തമായുളളഷോള്‍ വേറെ കോഴിക്കൂട്‌ അനദ്യഷിച്ച്‌ നടക്കണോ സഖാക്കളേ
images/train/540.jpg,troll,person,malayalam,
images/train/541.jpg,troll,person,malayalam,
images/train/542.jpg,troll,person,malayalam,ന്ത്യഖിലെ വോട്ടര്‍ പട്ടിക തട്ടില്‍്‌ അഥിഖാത്ത ഏക ഇന്ത്യ പാര൯
images/train/543.jpg,troll,person,malayalam,
images/train/544.jpg,troll,person,malayalam,07 മെസ്സിയെ ക്ഷണിക്കാന്‍ ഫോയി 1 മെസ്സി വന്നില്ല | ചെലവ്‌ ലക്ഷം മന്ത്രിയുടെ വാദം പൊളി; മെയ്തി വന്നില്ലെട്ടില്‍ന്താണ്‌? 15 ലഭലം പോഷാല്യം ജക്നെ ഒര്യമന്ത്രി ഉണ്ടെന്ന്‌ നാട്ടുകാർ അറിഞ്ഞില്ലേ?
images/train/545.jpg,troll,person,malayalam,"മെസ്സിയെ ക്ഷണിക്കാന്‍ പോയി മെസ്റ്റി വന്നില്ല"" ലവി"
images/train/546.jpg,troll,party,malayalam,എസ്‌.എഫ്‌.അ൮...! ല്‍ നിന്ന്‌ മാല പൊട്ടിച്ച്‌ ഓടുന്ന നാടടോടി [1 ന്യു റ സെക്രട്ടറി സ്ഥാനാര്‍ത്ഥി അഭിഷയാണി!
images/train/547.jpg,troll,person,malayalam,ഇലിലിന്റെ സമനില ജലീലിന്‌ സമനില തെറ്റി; ന നേതാക്കളുടെ നൂനപക്ഷ വിരുദ്ധ പരാമര്‍ശങ്ങളില്‍ അതിനെതിരെ ഇവനില്‍ നിന്ന്‌ ലല്ലതും നാം കണ്ടിരുന്നോ
images/train/548.jpg,troll,intersection,malayalam,മാപ്പില്‍ | ലി മു 1൬1൬) - അനുധി ൬ ജിക്കാരി ബബി9്ബി
images/train/549.jpg,troll,person,malayalam,
images/train/550.jpg,troll,person,malayalam,"740 കോട ളി? 15, രി, പ്ലേ വഖസാടിന്‌ വേട്ട നുട്ട്യകാര്‍ മൊട്യത്ത 740 കോടിഖ്യടെ ഒരു വിവരവ്യം ജല്ലല്‍്ലോ ഖോ ജേോയത്തു(൭"
images/train/551.jpg,troll,person,malayalam,കിര്‍മാണി 88നാള്മാരെയും സ൯ര്‍ശില്ഃ €നതാക്കരാര്‍ ഉള്ള രാട്ടില്‍ ഉത്‌ പോലെ ഗോവിനപ്യാമിമാര്‍ ഉനിയും ള്ള അത്‌ഉല്ലാതിരിക്കണമെങ്കില്‍ ഈ നശിച്ച ഭരണം 90ണം ഉനം മാറ്റണം
images/train/552.jpg,troll,person,malayalam,ഗോവിന്ദ ചാമിയെ ജയില്‍ ചാടാന്‍ സഹായിച്ച കേരളത്തിന്റെ ആഭ്യന്തര വാഴക്ക്‌
images/train/553.jpg,troll,person,malayalam,ഏകാധിപതി” | ടും. 9 വര്‍ഷത്തിനുള്ളില്‍ ബ്ബുല്ധിയുള്ള ആദോ ആ സമേളനത്തില്‍ പങ്കെടുത്തിട്ടുണ്ന്‌ സാരം ര്‍ാശ്തത്ളുടസടംം ടിം
images/train/554.jpg,troll,person,malayalam,ള്‌” നതേതരത്ച ലെള്ളാലള്ളിക്ക്‌ ൪൫൫൫ഠ-നടഠ്ദസഘ്യേ! 1ധ. ബത്തക്ക വിഭാഗം
images/train/555.jpg,troll,person,malayalam,സ്കൂളില്‍ ൬) ഷോദക്്[്‌ വിദ്യാര്‍ത്ഥി മരികുന്നു ആശുപത്രിയില്‍ പേയാല്‍ കെട്ടിടം ഉടിഞ്ഞു വീണു മരികുന്നു പുുത്തിറങ്ങിയാല്‍ പേര്‍ട്ടി [വി മക പ തി ലു ന്‌ പിണറായി കേരളം പം
images/train/556.jpg,troll,person,malayalam,[ സഖാക്കളെ അമേരിക്കയില്‍ ഇന്ന്‌ പണിമുടക്ക്‌ ഇല്ല അതുകൊണ്ട്‌ ചികിത്സ മുടങ്ങിയില്ല... നാട്ടിലങ്ങനെ എല്ലാം സ്തംഭിച്ചോ?
images/train/557.jpg,troll,party,malayalam,
images/train/558.jpg,troll,intersection,malayalam,
images/train/560.jpg,troll,person,malayalam,ല്‌ രാഹമുല്‍ മാങ്കൂട്ടത്തിലിന്‌ എതിരായ ആരോപണങ്ങള്‍
images/train/562.jpg,troll,person,malayalam,കാമം 90 (മാ്രെസന്‌' രാധുത മുമൂടുത്തില്‍ 101൧. സ്ഥാനം രാജിവരെ ൮൭൬ നിലപാടില്‍ വിദ്ടുവിഴ്ലയി॥! ത൫ധ്ധനത്മ്മ 24
images/train/564.jpg,troll,person,malayalam,രാഹുത്മാങ്കൂട്ടത്തിത എംഎതഎസഗ്ഥാനം ളു രാജിവയ്ക്കില്ല പാര്‍ട്ടിയിതനിന്്സസ്പെ൯ഡ്ചെയ്യും ന്‌ ചാര്‌! ട്രിറ്നാലും എംഎതിഎ്മാറാത്ത്‌ തുടരാന്‌ വിംൈംഎഫ്‌ംഐ തനുവദിക്കിള്ള/
images/train/565.jpg,troll,intersection,malayalam,രമേശ്ചെന്നിത്തല പ്രതിപക്ഷ നേതാവ്‌ സ്ഥാനത്ത്നിന്നും സ്യു പിന്നിയ ഗ്ഥനത്തനിനും കെസുരേദ്ദന്‍ ബിജെപി അദ്ധയക്ധ രാഹുല്‍ പ യൂത്ത്‌ കോണ്‍റ്ഗസ്‌ ലി നിന്നും
images/train/566.jpg,troll,person,malayalam,( ) )ജ രേഖയിലൂടെ കിട്ടിയ സ്ഥാനം ഭിചാരത്തിലൂടെ നഷ്ട്ടപ്പെടുത്തിയ രാഹുല്‍ മങ്കൂട്ടത്തെയും അനിയായികളെയും തിരിച്ചറിയുക
images/train/567.jpg,troll,person,malayalam,മ ്ടേഷന്‍ മി ക മി [ന്‌ ഷിഷിരുട പ ചണ്ിതുന്താബിള ടി കുണ്ഞര്കും ഫത്‌ (്്മിറനകുന ടി നി ശെരഞ്ഞോുള്ക്ഷത്ത്‌ നമഴുനഷ്രിയുടെെ 0൨141920 ക്രളംരിരില്യിയും
images/train/568.jpg,troll,person,malayalam,"സ്ത്രീകള്‍ സുരക്ഷിതരായി വിട്ടിലിരിക്കുക വം തലസ്ഥാനത്ത്‌ നിന്നും വിളിയെത്തി ടെ പുറരെട്ടു ളു 14 ജില്ലകളിലും റെഡ്‌ അലര്‍ടട,സ്ത്രീകള്‍ ജാഗ്രതയോടെ, ിസ്വേ്മനന്ന്്‌ വീട്ടില്‍ തന്നെ കഴിയുക, സ്വയം സുരക്ഷ ഉറപ്പ്‌ വരുത്തുക"
images/train/569.jpg,troll,person,malayalam,
images/train/570.jpg,troll,person,malayalam,രാഹൂത്ര മാങ്കൂട്ടത്തിലിനെതിരെ സ്വമേധയാ ] ടി ല്‍ നി ല്് 7
images/train/571.jpg,troll,person,malayalam,ക നു ന .
images/train/572.jpg,troll,party,malayalam,'ലോകത്തിലെ ഏറ്റവും വലിയ എന്‍ജിഒയാണ്‌ ആര്‍എ | സ്വാതന്ത്ര സമരത്തില്‍ പങ്കെടുത്തതിന്‌ രേഖയില്ല. ആ നാലി [1] ത്തുന്ന
images/train/573.jpg,troll,person,malayalam,ണ്ടി ടും ദിവസം കണ്ടുകിട്ടുന്നലര്‍ സ്ത്രീകള്‍ ഉള്ള ീട്ടില്‍ കുയ്റ്യാതിരിക്കുക
images/train/574.jpg,troll,person,malayalam,ഇങ്ങിനെ തലക്കടി ക പോലെ ഇരുന്നാല്‍ മതിയോ?
images/train/575.jpg,troll,person,malayalam,"ഉത്തരകാശിയിലെ മിന്നല്‍ പ്രളയത്തില്‍ ഖം രേഖപ്പെടുത്തി , പോലെ ആ പാവങ്ങളെയും വമ്പിക്കല്ലേ മാമാ"
images/train/576.jpg,troll,intersection,malayalam,കോസ്‌ കേരളത്തില്‍ ഇല പിടിക്കുന്ന ലഹരി വസ്താക്കളാം കോണ്‍ഗ്രസ്‌ യുവജന സംഘടനയില്‍ നിന്നാണ്‌
images/train/577.jpg,troll,party,malayalam,ദിതി
images/train/578.jpg,troll,person,malayalam,ഗുജറാത്ത്‌ ഇലക്ഷന്‍ ഫലം വന്നഷോള്‍ നി്‌”
images/train/579.jpg,troll,person,malayalam,രാഹുല്‍ മാങ്കൂട്ടം കാഥമീര്‍ മുതല്‍ കന്യാകുമാരി വരെയുള്ള
images/train/580.jpg,troll,person,malayalam,"1"" ക ന ി ാര്‍ബറില്‍ ച ഹാര്‍ബറില്‍ ലോഡ്‌ ക്ഷ്‌ ള്‌ ഗ്‌ എങ്ങനെ ശാസ്ത്രഞന്‍ ആയ രാഥക്കാടന്‍ പം കൊന്നിട്ട്‌ പോടാ...!"
images/train/581.jpg,troll,person,malayalam,അഡ്മിറ്റ്‌ ചെയ്ത ഹോപിറ്റലില്‍
images/train/582.jpg,troll,person,malayalam,ദേഹത്ത്‌ ഒഴിക്കാന്‍ വെച്ചിരുന്ന മഷി ആരാടാ മുക്കില്‍ ഒഴിച്ചത്‌... അപ്പ. ലെ ഷോഫി മ യ
images/train/583.jpg,support,party,malayalam,കൌഥര്‌; സാത്ക്ഗ
images/train/585.jpg,troll,intersection,malayalam,ഭത്ത്തിയത്‌ 1൬൬൨൩൭൫൭ പി ി്ിചച ഭക്തരെ കൂടി ബഹു നടത്ത3മകയാണ്ട്‌ ലക
images/train/587.jpg,troll,person,malayalam,കോഴി തമ്പുരാഖെ കോഴി പരിപാടി ഒക്കെ എങ്ങനെ പോകുന്നു
images/train/588.jpg,troll,party,malayalam,
images/train/589.jpg,troll,party,malayalam,വഖനാട്‌ രെ്കപട്ടലിത വിട്‌ വിട്ട ഒര നടി കാന്ന്‌ ] ന്തി. 7 രോണ്ദഗ്റ ി
images/train/590.jpg,support,party,malayalam,ബിജെപി കര്‍ണാടക ഭരിച്ച കൊനേണാ കാലത്ത്‌ അതിര്‍ത്തി ഒണ്ിട്ട്‌ അടച്ചകഷേള്‍ ഉയര്‍ന്ന ചോദ്യഖണ്‌... ഇന്ന്‌ താസ്സറഗോദ്ധ ഗവ പി ി ണെ ഇട ത്ത്‌ സ ളെ ॥] അത്‌ ന 100)
images/train/591.jpg,troll,party,malayalam,"പിന്നാലെ ഡിവൈഎഫ്‌ഐ ബ്ലോക്ക്‌ ഷേററുടെ കൈ തല്ലിനൊടിച്ചു,"
images/train/592.jpg,troll,person,malayalam,അമിരാഭ്‌ ബച്ചന്റെ ഒഖരം... അമീർ ഖാന്റെ ഓവനം.. സല്‍മാർ ഖാത്റെ ശ്രി...
images/train/593.jpg,troll,person,malayalam,൧൧. ക്ക്‌ കിട്ടുന്ന പണം കൊണ്ട്‌ മാത്രം ഭാര്യയുടെ കടം വീട്ടാന്‍ പറ്റാത്തത്‌ കൊണ്ട്‌ ആവും മാധ അല്ലാതെ ഒരിക്കലും കേറ്റി ഭൂലില്‍ അഴിമതി നടത്തില്ല ൭൫ ഖോ ലോയ
images/train/594.jpg,troll,person,malayalam,ത്ടില്തുടര്‍ന്ന്‌ കെ.ടി ലില്‍ സരവീസ്‌ബുക്ക്തിരുത്തി പെനഷനു ഡാങ്ങാ൯നു ശ്രമം
images/train/596.jpg,support,person,malayalam,ലവ ടി [ 041%%
images/train/597.jpg,troll,person,malayalam,"ഇട്ടതു മുന്നണിയിലെ അടിമ ജോസ്‌ കാലങ്ങളായി കൈവശം വപ്പിരുന്ന പാല മണ്ഡലം കൈവിട്ടു പാലാ ജുനിസിഭാലിറ്റിയും കൈവിട്ടു "" കോട്ടയം ജില്ലാ പഞ്ചായത്തും തുലച്ചു ഇഷധോള്‍ രാജ്യ സഭ സീറ്റും ഇല്ല ഛി ര"
images/train/599.jpg,troll,person,malayalam,ജി: ഞാന്‍ ഞെട്ടിപ്പോയി കൂടുതല്‍ കുട്ടികള്‍ ഉള്ളവര്‍ എന്ന്‌ ഞാന്‍ ഉദ്ദേശിച്ചത്‌ മുസ്സിങ്ങളെ കുറിച്ചാണെന്ന്‌ ആര്‌ വ ല്‍ ഒന്നും ഇല്ല
images/train/600.jpg,troll,person,malayalam,
